conceptId,Primary Source,conceptId,Secondary Source,conceptId,Source Question,conceptId,Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions,Variable Type,Variable Length,conceptId,Format/Value,conceptId,Old Quest Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,Question Type,Quest_Src Question,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,351657815,"Middle Eastern or North African- Which categories describe you? Select all that apply. Note, you may select more than one group.",190152384,Afghan,Afghan,SrvBOH_Afghan_v1r0,0,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Middle Eastern or North African,,,,,,Optional Select All that Apply,RACEETH6,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,351657815,"Middle Eastern or North African- Which categories describe you? Select all that apply. Note, you may select more than one group.",119632587,Algerian,Algerian,SrvBOH_Algerian_v1r0,1,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Middle Eastern or North African,,,,,,Optional Select All that Apply,RACEETH6,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,351657815,"Middle Eastern or North African- Which categories describe you? Select all that apply. Note, you may select more than one group.",578616917,Egyptian,Egyptian,SrvBOH_Egyptian_v1r0,2,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Middle Eastern or North African,,,,,,Optional Select All that Apply,RACEETH6,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,351657815,"Middle Eastern or North African- Which categories describe you? Select all that apply. Note, you may select more than one group.",834030167,Iranian,Iranian,SrvBOH_Iranian_v1r0,3,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Middle Eastern or North African,,,,,,Optional Select All that Apply,RACEETH6,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,351657815,"Middle Eastern or North African- Which categories describe you? Select all that apply. Note, you may select more than one group.",680575651,Iraqi,Iraqi,SrvBOH_Iraqi_v1r0,4,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Middle Eastern or North African,,,,,,Optional Select All that Apply,RACEETH6,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,351657815,"Middle Eastern or North African- Which categories describe you? Select all that apply. Note, you may select more than one group.",144320785,Israeli,Israeli,SrvBOH_Israeli_v1r0,5,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Middle Eastern or North African,,,,,,Optional Select All that Apply,RACEETH6,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,351657815,"Middle Eastern or North African- Which categories describe you? Select all that apply. Note, you may select more than one group.",214951746,Lebanese,Lebanese,SrvBOH_Lebanese_v1r0,6,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Middle Eastern or North African,,,,,,Optional Select All that Apply,RACEETH6,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,351657815,"Middle Eastern or North African- Which categories describe you? Select all that apply. Note, you may select more than one group.",932563284,Moroccan,Moroccan,SrvBOH_Moroccan_v1r0,7,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Middle Eastern or North African,,,,,,Optional Select All that Apply,RACEETH6,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,351657815,"Middle Eastern or North African- Which categories describe you? Select all that apply. Note, you may select more than one group.",336596477,Syrian,Syrian,SrvBOH_Syrian_v1r0,8,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Middle Eastern or North African,,,,,,Optional Select All that Apply,RACEETH6,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,351657815,"Middle Eastern or North African- Which categories describe you? Select all that apply. Note, you may select more than one group.",380583570,Tunisian,Tunisian,SrvBOH_Tunisian_v1r0,9,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Middle Eastern or North African,,,,,,Optional Select All that Apply,RACEETH6,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,351657815,"Middle Eastern or North African- Which categories describe you? Select all that apply. Note, you may select more than one group.",807835037,Other |__|,None of these fully describe me. Please describe,SrvBOH_NoneRE6_v1r0,55,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Middle Eastern or North African,,,,,9/23/21,Optional Select All that Apply,RACEETH6,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,351657815,"Middle Eastern or North African- Which categories describe you? Select all that apply. Note, you may select more than one group.",576646485,None of these Middle Eastern or North African categories fully describe me. Please describe [text box],None of these fully describe me. Please describe [text box],SrvBOH_NoneDescribeRE6_v1r0,RACEETH6_TB,Char,300,,N/A,,,No,No,Only display if RACEETH = Middle Eastern or North African,,,,,9/14/21,Optional Select All that Apply,RACEETH6,
129084651,Survey,726699695,Background and Overall Health,351657815,"Middle Eastern or North African- Which categories describe you? Select all that apply. Note, you may select more than one group.",746038746,Declined,Prefer not to answer,SrvBOH_PrefNoAnsRE6_v1r0,99,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Middle Eastern or North African,,,,,9/23/21,Optional Select All that Apply,RACEETH6,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,115616118,"Native Hawaiian or other Pacific Islander - Which categories describe you? Select all that apply. Note, you may select more than one group.",664730658,Chamorro,Chamorro,SrvBOH_Chamorro_v1r0,0,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Native Hawaiian or other Pacific Islander,,,,,,Optional Select All that Apply,RACEETH7,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,115616118,"Native Hawaiian or other Pacific Islander - Which categories describe you? Select all that apply. Note, you may select more than one group.",949727109,Chuukese,Chuukese,SrvBOH_Chuukese_v1r0,1,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Native Hawaiian or other Pacific Islander,,,,,,Optional Select All that Apply,RACEETH7,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,115616118,"Native Hawaiian or other Pacific Islander - Which categories describe you? Select all that apply. Note, you may select more than one group.",496132363,Fijian,Fijian,SrvBOH_Fijian_v1r0,2,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Native Hawaiian or other Pacific Islander,,,,,,Optional Select All that Apply,RACEETH7,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,115616118,"Native Hawaiian or other Pacific Islander - Which categories describe you? Select all that apply. Note, you may select more than one group.",453456270,Marshallese,Marshallese,SrvBOH_Marshallese_v1r0,3,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Native Hawaiian or other Pacific Islander,,,,,,Optional Select All that Apply,RACEETH7,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,115616118,"Native Hawaiian or other Pacific Islander - Which categories describe you? Select all that apply. Note, you may select more than one group.",819018322,Hawaiian,Native Hawaiian,SrvBOH_NatHawaiian_v1r0,4,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Native Hawaiian or other Pacific Islander,,,,,,Optional Select All that Apply,RACEETH7,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,115616118,"Native Hawaiian or other Pacific Islander - Which categories describe you? Select all that apply. Note, you may select more than one group.",685406566,Palauan,Palauan,SrvBOH_Palauan_v1r0,5,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Native Hawaiian or other Pacific Islander,,,,,,Optional Select All that Apply,RACEETH7,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,115616118,"Native Hawaiian or other Pacific Islander - Which categories describe you? Select all that apply. Note, you may select more than one group.",786290435,Samoan,Samoan,SrvBOH_Samoan_v1r0,6,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Native Hawaiian or other Pacific Islander,,,,,,Optional Select All that Apply,RACEETH7,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,115616118,"Native Hawaiian or other Pacific Islander - Which categories describe you? Select all that apply. Note, you may select more than one group.",167028305,Tahitian,Tahitian,SrvBOH_Tahitian_v1r0,7,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Native Hawaiian or other Pacific Islander,,,,,,Optional Select All that Apply,RACEETH7,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,115616118,"Native Hawaiian or other Pacific Islander - Which categories describe you? Select all that apply. Note, you may select more than one group.",345861266,Tongan,Tongan,SrvBOH_Tongan_v1r0,8,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Native Hawaiian or other Pacific Islander,,,,,,Optional Select All that Apply,RACEETH7,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,115616118,"Native Hawaiian or other Pacific Islander - Which categories describe you? Select all that apply. Note, you may select more than one group.",807835037,Other |__|,None of these fully describe me. Please describe,SrvBOH_NoneRE7_v1r0,55,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Native Hawaiian or other Pacific Islander,,,,,9/23/21,Optional Select All that Apply,RACEETH7,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,115616118,"Native Hawaiian or other Pacific Islander - Which categories describe you? Select all that apply. Note, you may select more than one group.",403180970,None of these Native Hawaiian or other Pacific Islander categories fully describe me. Please describe [text box],None of these fully describe me. Please describe [text box],SrvBOH_NoneDescribeRE7_v1r0,RACEETH7_TB,Char,300,,N/A,,,No,No,Only display if RACEETH = Native Hawaiian or other Pacific Islander,,,,,9/14/21,Optional Select All that Apply,RACEETH7,
129084651,Survey,726699695,Background and Overall Health,115616118,"Native Hawaiian or other Pacific Islander - Which categories describe you? Select all that apply. Note, you may select more than one group.",746038746,Declined,Prefer not to answer,SrvBOH_PrefNoAnsRE7_v1r0,99,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = Native Hawaiian or other Pacific Islander,,,,,9/23/21,Optional Select All that Apply,RACEETH7,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",664571574,Dutch,Dutch,SrvBOH_Dutch_v1r0,0,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = White,,,,,,Optional Select All that Apply,RACEETH8,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",163149180,English,English,SrvBOH_English_v1r0,1,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = White,,,,,,Optional Select All that Apply,RACEETH8,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",192776753,European,European,SrvBOH_European_v1r0,2,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = White,,,,,,Optional Select All that Apply,RACEETH8,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",733789220,French,French,SrvBOH_French_v1r0,3,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = White,,,,,,Optional Select All that Apply,RACEETH8,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",418464677,German,German,SrvBOH_German_v1r0,4,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = White,,,,,,Optional Select All that Apply,RACEETH8,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",859329001,Irish,Irish,SrvBOH_Irish_v1r0,5,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = White,,,,,,Optional Select All that Apply,RACEETH8,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",267472307,Italian,Italian,SrvBOH_Italian_v1r0,6,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = White,,,,,,Optional Select All that Apply,RACEETH8,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",918190932,Norwegian,Norwegian,SrvBOH_Norwegian_v1r0,7,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = White,,,,,,Optional Select All that Apply,RACEETH8,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",381749264,Polish,Polish,SrvBOH_Polish_v1r0,8,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = White,,,,,,Optional Select All that Apply,RACEETH8,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",704661219,Scottish,Scottish,SrvBOH_Scottish_v1r0,9,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = White,,,,,,Optional Select All that Apply,RACEETH8,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",773342525,Spanish,Spanish,SrvBOH_Spanish2_v1r0,10,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = White,,,,,,Optional Select All that Apply,RACEETH8,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",807835037,Other |__|,None of these fully describe me. Please describe,SrvBOH_NoneRE8_v1r0,55,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = White,,,,,9/23/21,Optional Select All that Apply,RACEETH8,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",774928994,None of these White categories fully describe me. Please describe [text box],None of these fully describe me. Please describe [text box],SrvBOH_NoneDescribeRE8_v1r0,RACEETH8_TB,Char,300,,N/A,,,No,No,Only display if RACEETH = White,,,,,9/14/21,Optional Select All that Apply,RACEETH8,
129084651,Survey,726699695,Background and Overall Health,797626610,"White- Which categories describe you? Select all that apply. Note, you may select more than one group.",746038746,Declined,Prefer not to answer,SrvBOH_PrefNoAnsRE8_v1r0,99,Num,1,104430631,0=No,,,No,No,Only display if RACEETH = White,,,,,9/23/21,Optional Select All that Apply,RACEETH8,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",163149180,English,English,SrvBOH_EnglishLang_v1r0,0,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",773342525,Spanish,Spanish,SrvBOH_SpanishLang_v1r0,1,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",918819379,Spanish Creole,Spanish Creole,SrvBOH_SCLang_v1r0,2,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",733789220,French,French,SrvBOH_FrenchLang_v1r0,3,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",760008937,French Creole,French Creole,SrvBOH_FCLang_v1r0,4,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",267472307,Italian,Italian,SrvBOH_ItalianLang_v1r0,5,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",563857306,Portuguese,Portuguese,SrvBOH_PortLang_v1r0,6,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",418464677,German,German,SrvBOH_GermanLang_v1r0,7,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",236546933,Russian,Russian,SrvBOH_RussianLang_v1r0,8,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",381749264,Polish,Polish,SrvBOH_PolishLang_v1r0,9,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",553424289,Hindi,Hindi,SrvBOH_HindiLang_v1r0,10,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",750168061,Chinese,Chinese,SrvBOH_ChineseLang_v1r0,11,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",240721579,Korean,Korean,SrvBOH_KoreanLang_v1r0,12,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",964924704,Vietnamese,Vietnamese,SrvBOH_VietLang_v1r0,13,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",544197293,Tagalog,Tagalog,SrvBOH_TagalogLang_v1r0,14,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",367462243,Ilocano,Ilocano,SrvBOH_IlocanoLang_v1r0,15,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",288079668,Japanese,Japanese,SrvBOH_JapanLang_v1r0,16,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",669977999,Arabic,Arabic,SrvBOH_ArabicLang_v1r0,17,Num,1,104430631,0=No,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",807835037,Other |__|,Other language(s): Please describe,SrvBOH_OtherLang_v1r0,55,Num,1,104430631,0=No,,,No,No,,,,,,9/23/21,Optional Select All that Apply,LANG,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,588212264,"When you were a child, what language(s) did you first learn at home? Select all that apply",486535201,Other language(s): Please describe[text box],Other language(s): Please describe[text box],SrvBOH_OtherLangDesc_v1r0,LANG_TB,Char,300,,N/A,,,No,No,,,,,,9/14/21,Optional Select All that Apply,LANG,
129084651,Survey,726699695,Background and Overall Health,,,407056417,What was your biological sex assigned at birth?,Sex at birth,SrvBOH_SexAtBirth_v1r0,SEX,Num,2,536341288,0 = Female,536341288,1 = Female,Yes,No,,,,,,12/21/21,Required Multiple Choice,,
,,,,,,,,,,,,,654207589,1 = Male,654207589,2 = Male,,,,,,,,,,,
,,,,,,,,,,,,,576796184,2 = Intersex or other,576796184,3 = Intersex or other,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,750420077,Please select the body parts that you were born with.,582784267,Penis,Penis,SrvBOH_Penis_v1r0,0,Num,1,104430631,0=No,,,No,No,Only display if SEX=Intersex or other,,,,,9/17/21,Required Select All that Apply,SEX2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,750420077,Please select the body parts that you were born with.,751402477,Testes,Testes,SrvBOH_Testes_v1r0,1,Num,1,104430631,0=No,,,No,No,Only display if SEX=Intersex or other,,,,,9/17/21,Required Select All that Apply,SEX2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,750420077,Please select the body parts that you were born with.,700100953,Prostate gland,Prostate gland,SrvBOH_Prostate_v1r0,2,Num,1,104430631,0=No,,,No,No,Only display if SEX=Intersex or other,,,,,12/27/21,Required Select All that Apply,SEX2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,750420077,Please select the body parts that you were born with.,846483618,Vagina,Vagina,SrvBOH_Vagina_v1r0,3,Num,1,104430631,0=No,,,No,No,Only display if SEX=Intersex or other,,,,,9/17/21,Required Select All that Apply,SEX2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,750420077,Please select the body parts that you were born with.,505282171,Cervix,Cervix,SrvBOH_Cervix_v1r0,4,Num,1,104430631,0=No,,,No,No,Only display if SEX=Intersex or other,,,,,9/17/21,Required Select All that Apply,SEX2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,750420077,Please select the body parts that you were born with.,578416151,Uterus,Uterus,SrvBOH_Uterus_v1r0,5,Num,1,104430631,0=No,,,No,No,Only display if SEX=Intersex or other,,,,,9/17/21,Required Select All that Apply,SEX2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,750420077,Please select the body parts that you were born with.,434651539,Ovaries,Ovaries,SrvBOH_Ovaries_v1r0,6,Num,1,104430631,0=No,,,No,No,Only display if SEX=Intersex or other,,,,,9/17/21,Required Select All that Apply,SEX2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,750420077,Please select the body parts that you were born with.,108025529,Fallopian Tubes,Fallopian Tubes,SrvBOH_FallTube_v1r0,7,Num,1,104430631,0=No,,,No,No,Only display if SEX=Intersex or other,,,,,9/17/21,Required Select All that Apply,SEX2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,289664241,Gender - Do you think of yourself as:,289664241,Gender-Do you think of yourself as:,Gender,SrvBOH_Gender_v1r0,GEN,Num,2,536341288,0 = Female,654207589,1 = Male,No,No,,,,,,9/23/21,Optional Multiple Choice with Text Box (text in text box),GEN,
,,,,,,,,,,,,,654207589,1 = Male,536341288,2 = Female,,,,,,,,,,,
,,,,,,,,,,,,,405267600,2 = Transgender Male/Trans Man/Female-to-Male (FTM),405267600,3 = Transgender Male/Trans Man/Female-to-Male (FTM),,,,,,,,,,,
,,,,,,,,,,,,,873138103,3 = Transgender Female/Trans Woman/Male-to-Female (MTF),873138103,4 = Transgender Female/Trans Woman/Male-to-Female (MTF),,,,,,,,,,,
,,,,,,,,,,,,,805712793,"4 = Genderqueer, not exclusively male or female",805712793,"5 = Genderqueer, not exclusively male or female",,,,,,,,,,,
,,,,,,,,,,,,,807835037,55 = Other |__|,793106818,6 = Additional gender category: Please describe [text box],,,,,,,,,,,
,,,,,,,,,,,,,746038746,99 = Declined,746038746,99 = Prefer not to answer,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,289664241,Gender - Do you think of yourself as:,918409306,Gender - Do you think of yourself as: [text box],Gender - Descriptive,SrvBOH_GenderDesc_v1r0,GEN_TB,Char,300,,N/A,,,No,No,Option only available if 55 is selected in GEN,,,,,9/14/21,Optional Multiple Choice with Text Box (text in text box),GEN,
129084651,Survey,726699695,Background and Overall Health,,,987107433,"A person's appearance, style, dress, or mannerisms (the way they walk or talk) may affect the way people think of them. On average, how do you think people would describe your appearance, style, dress, or mannerisms?","Appearance, style, dress, mannerisms",SrvBOH_Appearance_v1r0,STYLE,Num,1,220083334,0 = Very feminine,,,No,No,,,,,,8/18/21,Optional Multiple Choice,,
,,,,,,,,,,,,,541300533,1 = Mostly feminine,,,,,,,,,,,,,
,,,,,,,,,,,,,878286618,2 = Somewhat feminine,,,,,,,,,,,,,
,,,,,,,,,,,,,910745276,3 = Equally feminine and masculine,,,,,,,,,,,,,
,,,,,,,,,,,,,510148951,4 = Somewhat masculine,,,,,,,,,,,,,
,,,,,,,,,,,,,265452386,5 = Mostly masculine,,,,,,,,,,,,,
